01org_virtual-storage-manager,PhythonDjango
exteso_alf.io,NoORM
Exyht_exyht,NoORM
eyaleizenberg_rake-migrations,NoORM
Eye4web_Eye4webZf2Abac,PhpDoctrine
eyedol_kasahorow-Keyboard-For-Android,NoORM
ezsystems_ezpublish-kernel,NoORM
fabfuel_prophiler,NoORM
fabpot_PHP-CS-Fixer,NoORM
fabpot_Silex,NoORM
fabpot_Twig,NoORM
facebook_presto,NoORM
Facebook-AWD_Facebook-AWD,NoORM
FAForever_server,NoORM
FagnerMartinsBrack_WebStories,JavaJavaBeans
fail2ban_fail2ban,NoORM
fairmondo_fairmondo,NoORM
fangface_yii2-concord,NoORM
FasterXML_jackson-datatype-hibernate,JavaHibernate
FedericoCeratto_bottle-cork,NoORM
fedora-infra_datanommer,PhythonSQLAlchemy
fedux-org_middleman-presentation,NoORM
feedbin_feedbin,NoORM
feedhq_feedhq,PhythonDjango
FelixOnline_Core,NoORM
fenix-framework_fenix-framework,JavaHibernate
FenixEdu_fenixedu-academic,NoORM
fernandezpablo85_scribe-java,NoORM
fgeek_pyfiscan,NoORM
fgsch_libvmod-sqlite3,c++litesql
fguillot_kanboard,NoORM
fguillot_picoFeed,NoORM
fhcrc_deenurp,PhythonSQLAlchemy
fhcrc_taxtastic,PhythonSQLAlchemy
fhir-crucible_plan_executor,NoORM
fiksu_bulk_data_methods,NoORM
fiksu_pg_advisory_locker,NoORM
firstprayer_monsql,NoORM
fishman_ctags,ObjCCoreData
fkooman_php-oauth-as,NoORM
fkooman_php-oauth-client,NoORM
fkooman_php-remote-storage,NoORM
Flapjack_zermelo,NoORM
flavour_aidiq,PhythonDjango
flavour_eden,PhythonDjango
flavour_ifrc,PhythonDjango
Flexget_Flexget,PhythonSQLAlchemy
flickr-downloadr_flickr-downloadr-gtk,.NETEntityFramework
flipkart-incubator_foxtrot,JavaHibernate
fluent_fluentd-docs,NoORM
flux-framework_flux-core,c++litesql
fluxoft_rebar,NoORM
flyerhzm_bullet,NoORM
FlyoverWorks_storytime,NoORM
fontforge_fontforge,ObjCCoreData
fordnox_php-queue-manager,NoORM
forge_core,JavaHibernate
forkcms_forkcms,PhpDoctrine
fourat_jasmin,NoORM
FoxUSA_OpenNoteService-PHP,NoORM
fpietka_Zend-Nested-Set,NoORM
frab_frab,NoORM
frappe_erpnext,NoORM
freebsd_pkg,c++litesql
freemed_freemed,NoORM
freeminer_freeminer,NoORM
FreeMusicNinja_api.freemusic.ninja,PhythonDjango
FreeRADIUS_freeradius-server,c++litesql
Freeseer_freeseer,NoORM
FreeTDS_freetds,NoORM
FriendsOfCake_crud,NoORM
FriendsOfPHP_PHP-CS-Fixer,NoORM
FriendsOfPHP_Sismo,NoORM
friesencr_urho3d,ObjCCoreData
FrodeSolheim_fs-uae,NoORM
FrontSide_Arignee,NoORM
fruux_sabre-dav,NoORM
FSX_momoko,NoORM
FTSRG_trainbenchmark,NoORM
fusinv_fusioninventory-for-glpi,NoORM
FuturePortal_Gain12,NoORM
futuresimple_android-db-commons,NoORM
fwk_Db,NoORM
fxrm_fxrm-store,NoORM
gabrielfalcao_lettuce,PhythonDjango
gabriprat_hoshinplan,NoORM
gaetancollaud_fablab-api,NoORM
gaetancollaud_fablab-manager,NoORM
gajus_doll,NoORM
gajus_moa,NoORM
galette_galette,NoORM
gallery_gallery3,NoORM
GameConnect_SourceBans,PhpDoctrine
Gameeso_openkit-server,NoORM
gammu_gammu,NoORM
ganglia_monitor-core,NoORM
garex_wp-testing,NoORM
gbeced_pyalgotrade,NoORM
GCorbel_activeform-rails,NoORM
ged_ruby-mongrel2,NoORM
gedankenstuecke_snpr,NoORM
geier_khal,NoORM
geier_pycarddav,NoORM
genkgo_migrations,NoORM
genome_civic-server,NoORM
genome_dgi-db,NoORM
genome_docm,NoORM
genometools_genometools,c++litesql
gentoo_portage,NoORM
geomajas_geomajas-project-client-gwt,JavaHibernate
geomajas_geomajas-project-server,JavaHibernate
geopandas_geopandas,NoORM
geopaparazzi_geopaparazzi,NoORM
geopython_pycsw,PhythonSQLAlchemy
georchestra_georchestra,JavaHibernate
GeoscienceAustralia_tcrm,NoORM
geoserver_geoserver,JavaHibernate
geotools_geotools,NoORM
gep13_WebApiSample,.NETEntityFramework
getkirby_kirby,NoORM
getsentry_freight,PhythonSQLAlchemy
getsentry_raven-python,PhythonDjango
getsentry_sentry,PhythonDjango
GEWIS_gewisweb,PhpDoctrine
ghempton_state_manager,NoORM
ghewgill_neon-lang,c++litesql
ghousseyn_phiber,NoORM
gi0baro_weppy,NoORM
giacomelli_SalesforceSharp,NoORM
gideros_gideros,.NETEntityFramework
ginatrapani_isosceles,NoORM
ging_social_stream,NoORM
gios-asu_text-geolocator,PhythonSQLAlchemy
girder_girder,NoORM
gisclient_branch-3.2,NoORM
git-cola_git-cola,NoORM
github_android,NoORM
github_linguist,ObjCCoreData
gitlabhq_gitlabhq,NoORM
Gitonomy_gitonomy,PhpDoctrine
gjtorikian_branta,NoORM
gkellogg_rdf-distiller,NoORM
glastopf_conpot,NoORM
glastopf_glastopf,NoORM
globaleaks_GlobaLeaks,NoORM
globocom_GloboNetworkAPI,PhythonDjango
GLolol_SupyPlugins,NoORM
GlotPress_GlotPress,NoORM
gmassanek_codemarks,NoORM
gmatteo_abipy,NoORM
gmr_queries,NoORM
GNOME_grilo-plugins,c++litesql
Gnurou_tagainijisho,NoORM
goblindegook_wp-cas-server,NoORM
GochoMugo_remindme,NoORM
godfat_rest-graph,NoORM
godfat_rest-more,NoORM
GojaFramework_goja,NoORM
goodow_j2objc,ObjCCoreData
google_certificate-transparency,c++litesql
google_google-api-python-client,PhythonDjango
google_grr,PhythonDjango
google_guice,JavaHibernate
google_rekall,ObjCCoreData
GoogleCloudPlatform_bigquery-samples-python,NoORM
GoogleCloudPlatform_DataflowJavaSDK,NoORM
GoogleCloudPlatform_gcloud-java,NoORM
GoogleCloudPlatform_gcloud-ruby,NoORM
GordonDiggs_rayons,NoORM
GotCms_GotCms,NoORM
gpodder_mygpo,PhythonDjango
gradle_gradle,ObjCCoreData
grapefruitdotlink_grapefruit,NoORM
gratipay_aspen-python,NoORM
gratipay_gratipay.com,NoORM
gratipay_postgres.py,NoORM
greatman_craftconomy3,NoORM
greenrobot_greenDAO,NoORM
GridOPTICS_GOSS,NoORM
griffon_griffon,NoORM
grnet_e-science,PhythonDjango
groonga_groonga,NoORM
grosser_parallel,NoORM
groupdocs_groupdocs-php,NoORM
groupon_Selenium-Grid-Extras,NoORM
grrr-amsterdam_golem,NoORM
Grupo6PIS_BeatIt-Android,NoORM
gryphius_fuglu,PhythonSQLAlchemy
GTSoftware_GTRetail,JavaJavaBeans
guhilling_cdi-test,JavaJavaBeans
guillermo-carrasco_TACA,NoORM
guppy4j_libraries,NoORM
gurnec_btcrecover,NoORM
guyirvine_RServiceBus,NoORM
gwenn_sqlite-jna,NoORM
gwpy_gwpy,NoORM
h2oai_h2o,NoORM
h3xstream_find-sec-bugs,JavaHibernate
h3xstream_http-script-generator,NoORM
hackerschool_community,NoORM
hacklabr_mapasculturais,PhpDoctrine
haiwen_ccnet,c++litesql
haiwen_seadroid,NoORM
haiwen_seafdav,NoORM
haiwen_seafile-client,c++litesql
halex2005_pjsettings,NoORM
hammerlab_datacache,NoORM
HangfireIO_Hangfire,.NETEntityFramework
harbour_core,c++litesql
harp-orm_harp,NoORM
harry2258_AlfredV2-FTB-IRC-,NoORM
Harvard-ATG_HarvardCards,PhythonDjango
hasgeek_lastuser,PhythonSQLAlchemy
HatMedia_Micro,NoORM
hawkular_hawkular-metrics,JavaJavaBeans
HaxeFoundation_hxcpp,ObjCCoreData
hedgewars_hw,ObjCCoreData
heimdal_heimdal,c++litesql
heiseonline_shariff-backend-php,NoORM
helhum_typo3_console,NoORM
hellogerard_jobby,NoORM
henrikbjorn_Bernard,NoORM
HerculesWS_Hercules,NoORM
heroku_databasedotcom,NoORM
heroku_heroku,NoORM
heroku_pgperf,NoORM
heroku_telex,NoORM
hexchat_hexchat,.NETEntityFramework
Hi-Media_Padocc-engine,NoORM
hicknhack-software_QSqlMigrator,NoORM
Hiroyuki-Nagata_JaneClone,NoORM
hit9_skylark,NoORM
hjoliver_cylc,PhythonDjango
hjue_JustWriting,NoORM
Hoektronics_BotQueue,NoORM
holdenk_sparklingpandas,NoORM
holderdeord_hdo-site,NoORM
holmes-app_holmes-api,PhythonSQLAlchemy
honeynet_beeswarm,PhythonSQLAlchemy
horde_horde,ObjCCoreData
horms_openvswitch,NoORM
howaboutwe_enum_table,NoORM
howaboutwe_syphon,NoORM
howardjones_network-weathermap,NoORM
hpcc-systems_spoon-plugins,NoORM
HPI-Information-Systems_Metanome,JavaHibernate
HPI-SWA-Lab_RSqueak,NoORM
hrevert_HtSettingsModule,NoORM
hroest_openms,NoORM
hrydgard_ppsspp,ObjCCoreData
hsiboy_middleman,NoORM
HubSpot_Rosetta,NoORM
HubSpot_Singularity,JavaHibernate
hugodias_cakeStrap,NoORM
humanmade_BackUpWordPress,NoORM
humanmade_WP-Remote-WordPress-Plugin,NoORM
hydralabs_pyamf,PhythonDjango
hynek_doc2dash,NoORM
hyperoslo_tasuku,NoORM
ialbert_biostar-central,PhythonDjango
iambrandontaylor_django-admin-sortable,PhythonDjango
iangreenleaf_activerecord_enum,NoORM
ibissource_iaf,JavaJavaBeans
icaine_Flunorette,NoORM
ICanBoogie_ActiveRecord,NoORM
ICanBoogie_ICanBoogie,NoORM
IcecaveStudios_manifold,NoORM
Icinga_icinga2,.NETEntityFramework
iconara_cql-rb,NoORM
iconara_ione-rpc,NoORM
ICT4H_atomfeed,NoORM
IDgis_geo-publisher,NoORM
idler_MMP,NoORM
ifad_chronomodel,NoORM
ignisf_clarion,NoORM
igniterealtime_Openfire,NoORM
ihabunek_phormium,NoORM
ihabunek_phormium-modgen,NoORM
ilikeprograms_corvus,PhpDoctrine
illogical23_Cosplay-Market,NoORM
iluwatar_java-design-patterns,JavaHibernate
imasahiro_rujit,NoORM
imazen_resizer,.NETEntityFramework
imbo_imbo,NoORM
imduffy15_carcloud-api,JavaHibernate
impresspages_ImpressPages,NoORM
inaturalist_inaturalist,NoORM
inboundnow_cta,NoORM
inboundnow_landing-pages,NoORM
indico_indico,PhythonSQLAlchemy
iNem0o_PicORM,NoORM
InfectedLan_InfectedAPI,NoORM
infinum_phrasing,NoORM
inflatablefriends_lastfm,.NETEntityFramework
influxdb_influxdb-ruby,NoORM
infopark_mysql_blob_streaming,NoORM
initLab_fauna,NoORM
inliniac_suricata,NoORM
InMobi_conduit,NoORM
innoq_iBlog,NoORM
innoq_iqvoc,NoORM
inoerp_inoERP,NoORM
insideout10_helixware-plugin,NoORM
insideout10_wordlift-plugin,NoORM
instructure_canvas-lms,NoORM
instructure_switchman,NoORM
int6_CoiniumServ,.NETDapper
integram_cleverbus,JavaHibernate
interagent_pliny,NoORM
intermine_intermine,NoORM
internetarchive_openlibrary,NoORM
intraface_intraface.dk,NoORM
inveniosoftware_invenio,NoORM
inviqa_chef-magento,NoORM
inviqa_chef-xhprof-gui,NoORM
ioerror_blockfinder,NoORM
IonAuth_IonAuth,NoORM
ionia-corporation_active_force,NoORM
ioos_i52n-sos,JavaHibernate
ioos_sos-injector-db,NoORM
ios-driver_ios-driver,NoORM
ipython_ipython,NoORM
iracooke_protk,NoORM
IreneKnapp_direct-sqlite,c++litesql
irmen_Pyro4,NoORM
irods_irods-legacy,NoORM
ironbee_ironbee,NoORM
ironport_shrapnel,NoORM
irstv_H2GIS,NoORM
irstv_orbisgis,NoORM
isfit_internal.isfit.org,NoORM
isisaddons_isis-module-audit,NoORM
ismailasci_track,NoORM
ismrmrd_ismrmrd,NoORM
isotope_core,NoORM
isotope_migration,NoORM
isubit_luggage,NoORM
isubit_luggage_isu,NoORM
itm_testbed-runtime,NoORM
itsnauman_jumprun,NoORM
iut-ibk_DynaMind-ToolBox,c++litesql
ivanceras_orm,NoORM
iverberk_larasearch,NoORM
j4mie_idiorm,NoORM
j4mie_paris,NoORM
JabRef_jabref,NoORM
jackalope_jackalope,NoORM
jackalope_jackalope-doctrine-dbal,NoORM
jackalope_jackalope-jackrabbit,NoORM
JackC_surus,NoORM
Jacketpages_Jacketpages,NoORM
Jacobine_Jacobine,NoORM
jahenn_urocenter,NoORM
jailbreakhq_JailbreakApi,NoORM
jamalex_ka-lite,PhythonDjango
jamband_yii-englishwordbook-demo,NoORM
jamend_selective-orm,NoORM
janezkranjc_clowdflows,PhythonDjango
jarednova_timber,NoORM
Jasig_cas,NoORM
Jasig_hrs-portlets,NoORM
Jasig_phpCAS,NoORM
Jasig_sched-assist,NoORM
Jasig_uPortal,JavaHibernate
jasny_DBQuery-MySQL,NoORM
JasonBarnabe_greasyfork,NoORM
jasongrimes_silex-simpleuser,NoORM
javaee-samples_javaee7-samples,JavaJavaBeans
javajigi_slipp-user,NoORM
javers_javers,JavaHibernate
jayroh_thredded,NoORM
jaysw_ipydb,PhythonSQLAlchemy
jayway_powermock,NoORM
jbake-org_jbake,NoORM
jbboehr_zsql.php,NoORM
JBEI_ice,JavaHibernate
jberkel_whassup,NoORM
jbox-web_redmine_git_hosting,NoORM
jbroadway_elefant,NoORM
jbush001_NyuziToolchain,ObjCCoreData
jcabi_jcabi-dynamo,NoORM
jcabi_jcabi-jdbc,NoORM
jcabi_jcabi-mysql-maven-plugin,NoORM
jcabi_jcabi-simpledb,NoORM
JDGrimes_wp-l10n-validator,NoORM
jeffhsu3_genda,NoORM
jeffymahoney_loopduplicate.com,NoORM
jegasmlm_dotadev,NoORM
jekyll_classifier-reborn,NoORM
jenjinstudios_jenjin,NoORM
jenseng_hair_trigger,NoORM
jeremyevans_sequel,NoORM
jeremykendall_slim-auth,NoORM
JeroenDeDauw_Maps,NoORM
jgorset_label,NoORM
jhalterman_modelmapper,NoORM
jhass_diaspora-openshift,NoORM
jhcepas_ete,NoORM
jhedstrom_DrupalDriver,NoORM
jimbojsb_pseudo,NoORM
jingw_shellquery,NoORM
JKershaw_RDTOM-Source,NoORM
jlaine_qdjango,PhythonDjango
JMB-Technology-Limited_MeetYourNextMP-Web-Core,NoORM
jmchilton_blend4j,NoORM
jmchilton_galaxy-bootstrap,NoORM
jmhodges_rchardet,NoORM
jneen_rouge,ObjCCoreData
jnunemaker_cassanity,NoORM
joaofx_HumbleNetwork,NoORM
joe42_CloudFusion,NoORM
johanek_puppet-parse,NoORM
johanlelan_lightweightCMISserver,NoORM
johnament_hammock,NoORM
johnewart_gearman-java,NoORM
johngodley_redirection,NoORM
jonathanhds_sql-builder,NoORM
jonge-democraten_website,PhythonDjango
jonsequitur_Its.Cqrs,.NETEntityFramework
jonstewart_liblightgrep,NoORM
jooby-project_jooby,JavaHibernate
jookies_jasmin,NoORM
joomla_jissues,NoORM
joomla_joomla-cms,NoORM
Joomla-Bible-Study_Joomla-Bible-Study,NoORM
joomla-extensions_install-from-web-server,NoORM
joomla-framework_log,NoORM
joomla-projects_cms-naked,NoORM
joomla-projects_com_localise,NoORM
jOOQ_jOOL,NoORM
jOOQ_jOOQ,JavaHibernate
jorgemanrubia_lazy_columns,NoORM
josegonzalez_php-queuesadilla,NoORM
josegonzalez_python-beaver,NoORM
Joseki_LeanMapper-extension,NoORM
joshmoody_mock-data,NoORM
joshtronic_pickles,NoORM
Josko_aura-bot,NoORM
jphp-compiler_jphp,NoORM
jprante_elasticsearch-river-jdbc,NoORM
jreijn_hippo-addon-restful-webservices,NoORM
jronallo_djatoka,NoORM
jruby_jruby,NoORM
jruby_warbler,NoORM
jschneier_django-storages,PhythonDjango
jschneier_django-storages-redux,PhythonDjango
jsuggs_CollegeCrazies,PhpDoctrine
jtriley_StarCluster,NoORM
Jug-Vale_jug-call4papers,JavaJavaBeans
Julian_Minion,NoORM
julianhyde_optiq,NoORM
julianhyde_optiq-csv,NoORM
julianhyde_quidem,NoORM
julianhyde_sqlline,NoORM
julianhyde_tpcds,NoORM
jupiter24_web-chess,NoORM
jupyter_jupyterhub,PhythonSQLAlchemy
k0kubun_githubranks,NoORM
kaizenplatform_fluent-plugin-bigquery,NoORM
kalamuna_playbox,NoORM
kamailio_kamailio,c++litesql
kamipo_activerecord-mysql-awesome,NoORM
Kapiche_caterpillar,NoORM
karussell_snacktory,NoORM
kaspernj_awesome_tasks,NoORM
kaspernj_baza,NoORM
KayEss_django-slumber,PhythonDjango
KBNLresearch_europeananp-ner,NoORM
kbrock_audio_book_creator,NoORM
kdavies4_ModelicaRes,NoORM
Kdyby_DoctrineMoney,PhpDoctrine
Kegbot_kegbot-server,PhythonDjango
kejbaly2_metrique,PhythonSQLAlchemy
keltanas_SiteForeverCMS,NoORM
kennethkalmer_powerdns-on-rails,NoORM
kennib_ncss-murder,NoORM
KensoDev_kiqit,NoORM
khelonium_cashtrack,NoORM
khosrow_lvsm,NoORM
kia_FitGoodies,NoORM
kiberpipa_Intranet,PhythonDjango
KIDJourney_steamtraderep,NoORM
kilbot_WooCommerce-POS,NoORM
killbill_killbill,NoORM
killbill_killbill-admin-ui,NoORM
killbill_killbill-analytics-plugin,NoORM
killbill_killbill-commons,NoORM
killbill_killbill-cybersource-plugin,NoORM
killbill_killbill-paypal-express-plugin,NoORM
killbill_killbill-platform,NoORM
killme2008_Metamorphosis,NoORM
kingsleyh_totally_lazy,NoORM
KingYes_wordpress-aryo-activity-log,NoORM
Kitware_Remus,NoORM
klassebe_klasse-wp-poll-survey,NoORM
klout_brickhouse,NoORM
kmbulebu_NickNack,JavaHibernate
kmcphillips_gracehrabi.com,NoORM
knagra_farnsworth,PhythonDjango
knightliao_disconf,JavaHibernate
KnpLabs_knp-components,PhpDoctrine
KnpLabs_KnpBundles,PhpDoctrine
koala-framework_koala-framework,NoORM
kolypto_py-mongosql,NoORM
konklone_konklone.com,NoORM
kontalk_tigase-extension,NoORM
koreader_koreader-base,NoORM
kornicameister_SpringAtom,JavaHibernate
kostajh_rebuild,NoORM
kot-begemot_undestroyable,NoORM
kovyrin_db-charmer,NoORM
krautcomputing_rubydocs,NoORM
kreta-io_kreta,PhpDoctrine
kripken_sql.js,NoORM
krischer_instaseis,NoORM
kristofa_brave,NoORM
krizsan_message-cowboy,NoORM
kronosapiens_xp,NoORM
kronusme_dota2-api,NoORM
kryptnostic_rhizome,NoORM
krzyk240_sim,NoORM
ksokol_myreader,JavaHibernate
KSST_KF,PhpDoctrine
ktbartholomew_generator-craft,NoORM
ktbs_ktbs,NoORM
ku-unplugged_LiveLog,NoORM
kuenishi_presto-riak,NoORM
Kunstmaan_KunstmaanAdminListBundle,PhpDoctrine
Kunstmaan_KunstmaanBundlesCMS,PhpDoctrine
Kunstmaan_KunstmaanNodeBundle,PhpDoctrine
kvesteri_sqlalchemy-continuum,PhythonSQLAlchemy
KWARC_MathHub,NoORM
KWZwickau_KREDA-Sphere,PhpDoctrine
kyleterry_tenyks-contrib,NoORM
l3pp4rd_DoctrineExtensions,PhpDoctrine
la-team_light-admin,JavaHibernate
lafourchette_L10nBundle,NoORM
languagetool-org_languagetool,NoORM
laravel_framework,NoORM
larroy_clearskies_core,c++litesql
larsga_Duke,NoORM
larsgrefer_android-library,NoORM
lastzero_test-tools,NoORM
lasyan3_TrinityCore,NoORM
lat-lon_deegree-securityproxy,NoORM
LaunchKey_launchkey-php,NoORM
laysakura_smartdb,NoORM
Leadformance_ltree_hierarchy,NoORM
learning-unlimited_ESP-Website,PhythonDjango
learningequality_ka-lite,PhythonDjango
lebris_muffin,NoORM
ledger_ledger,NoORM
lee19840806_quick_bus_web,NoORM
leedavis81_Drest,PhpDoctrine
legaultmarc_genometools,NoORM
legaultmarc_gepyto,NoORM
lespetitesficelles_clermontoise-subscription,PhpPropel
letsdrink_ouzo,NoORM
lexik_LexikFormFilterBundle,PhpDoctrine
LExpress_symfony1,NoORM
libgeos_libgeos,NoORM
libical_libical,NoORM
libis_cag_tools,NoORM
libis_Flandrica,NoORM
libLAS_libLAS,NoORM
libmx3_mx3,NoORM
lichtner_fluentpdo,NoORM
lifesign_laravel3-evolution,PhpDoctrine
lightblue-platform_lightblue-rdbms,JavaHibernate
liip_LiipDrupalRegistryModule,NoORM
Lingewoud_deployTYPO3,NoORM
link-nv_util,JavaHibernate
linovia_django-bug-hipster,PhythonDjango
Litheblas_blasfisk,PhythonDjango
littleyoda_hibiscus.depotviewer,NoORM
LitusProject_Litus,PhpDoctrine
livestreet_livestreet,NoORM
lizardsystem_lizard-fewsjdbc,PhythonDjango
lizardsystem_lizard-map,PhythonDjango
lkiesow_opencast-matterhorn,NoORM
llimllib_limbo,NoORM
llimllib_slask,NoORM
lloc_Multisite-Language-Switcher,NoORM
lmr_avocado,NoORM
loads_loads-broker,NoORM
loadsys_CakePHP-Skeleton,NoORM
lobid_lodmill,NoORM
locationtech_udig-platform,NoORM
lodge_lodge,NoORM
log2timeline_dfvfs,NoORM
longshine_EasyDb4J,NoORM
loomio_loomio,NoORM
loresoft_EntityFramework.Extended,.NETEntityFramework
loresoft_msbuildtasks,.NETEntityFramework
lorien_grab,NoORM
lotus_lotus,NoORM
lotus_model,NoORM
lox_pheasant,NoORM
lpantano_seqcluster,NoORM
lra_mackup,NoORM
lsaffre_lino,PhythonDjango
LSTS_neptus,NoORM
lucianot_dealbook,NoORM
lucifer4o_eventmedals,NoORM
lucifer4o_postlove,NoORM
ludovicchabant_PieCrust2,NoORM
lugnsk_micro,NoORM
luispedro_jug,NoORM
LUMC_mutalyzer,PhythonSQLAlchemy
LuminanceHDR_LuminanceHDR,NoORM
lunarlogic_pg_morph,NoORM
Luzifer_PHPFramework,NoORM
lwindolf_liferea,c++litesql
lytc_sloths,NoORM
m6w6_pq-gateway,NoORM
m9aertner_PBKDF2,NoORM
mackstar_Spout,NoORM
magento_magento2,NoORM
magiclabs_alchemy_cms,NoORM
MagLev_maglev,NoORM
magnumripper_JohnTheRipper,PhythonDjango
maiwald_beetle_etl,NoORM
majorsilence_My-FyiReporting,.NETEntityFramework
making_categolj2-backend,JavaHibernate
mako-framework_framework,NoORM
malukenho_MigrateDB,NoORM
mamebro_mameblo,NoORM
mamuz_MamuzBlog,PhpDoctrine
man-at-home_totask2,JavaHibernate
ManageIQ_manageiq,NoORM
mangosthree_server,ObjCCoreData
mangostwo_server,ObjCCoreData
ManifestWebDesign_DABL,NoORM
mantisbt_mantisbt,NoORM
mapbox_mapbox-gl-native,ObjCCoreData
mapbox_mbutil,NoORM
mapproxy_mapproxy,NoORM
mapserver_mapserver,NoORM
mapzen_mapzen-android-demo,NoORM
mapzen_open,NoORM
mar10_wsgidav,NoORM
marcelloceschia_chan-sccp-b,NoORM
mardiros_pyshop,NoORM
markjaquith_gifdrop,NoORM
markovmodel_PyEMMA,NoORM
marytts_marytts,NoORM
mathcamp_dql,NoORM
mathielen_import-engine,PhpDoctrine
MatthewGerber_asymmetric-threat-tracker,.NETEntityFramework
matthuhiggins_foreigner,NoORM
mavenlink_my_obfuscate,NoORM
maxcom_lorsource,NoORM
maxlapshin_mysql2postgres,NoORM
maxtepkeev_architect,PhythonDjango
